restaurant_id,RestaurantName,pet_friendly,Latitude,Longitude,City,rating,Cuisine
950,The Saffron Plate Cafe,FALSE,25.341288,82.930633,Varanasi,4.2,Japanese
951,The Cardamom Pod Kitchen,FALSE,13.372894,74.781827,Udupi,4.9,Chinese
952,The Sesame Street Kitchen Grill,FALSE,12.316533,76.671801,Mysore,4,Indian
953,The Mango Lassi Bar Kitchen,TRUE,9.972323,76.282597,Kochi,3,Japanese
954,The Royal Thali Cafe,FALSE,25.306689,82.971706,Varanasi,4.9,Japanese
955,Currylicious Kitchen,FALSE,12.917146,74.867505,Mangalore,3.1,Chinese
956,Royal India Bistro,FALSE,22.613754,88.408863,Kolkata,4.5,Japanese
957,Himalayan Harvest Kitchen,TRUE,22.596995,88.334748,Kolkata,4.3,Chinese
958,The Garlic Grill Cafe,FALSE,13.102582,80.277989,Chennai,3.1,Indian
959,Biryani Bliss Bistro,TRUE,19.078438,72.839601,Mumbai,3,Japanese
960,The Cardamom Pod Grill,FALSE,12.332407,76.65471,Mysore,4.7,Chinese
961,The Ashoka Restaurant Cafe,TRUE,12.323859,76.625632,Mysore,4.5,Chinese
962,Taste of Home House,FALSE,19.119854,72.848312,Mumbai,3.7,Japanese
963,The Kaju Katli Cafe Cafe,FALSE,17.335013,78.51075,Hyderabad,4.1,Japanese
964,The Kheer Kitchen Bistro,TRUE,12.266572,76.647282,Mysore,3.4,Japanese
965,Indian Delights Cafe,FALSE,12.969672,77.577328,Bangalore,5,Japanese
966,The Mango Lassi Bar House,FALSE,25.293984,82.975698,Varanasi,4.1,Indian
967,Currylicious Kitchen,FALSE,25.350326,82.975203,Varanasi,2.6,Japanese
968,Kerala Kitchen Kitchen,TRUE,18.552718,73.905426,Pune,4.2,Japanese
969,The Curry Pot Cafe,FALSE,17.337191,78.477553,Hyderabad,4.2,Indian
970,The Ginger Garden Cafe,FALSE,21.18266,72.829775,Surat,3.7,Indian
971,Desi Bites House,FALSE,13.007413,77.577412,Bangalore,3.6,Japanese
972,The Coconut Barfi Boutique Kitchen,FALSE,17.380492,78.442001,Hyderabad,2.7,Chinese
973,Chai & Chaat Kitchen,TRUE,18.475387,73.87689,Pune,4.9,Indian
974,Chai & Chaat Bistro,TRUE,13.103872,80.307906,Chennai,4.2,Indian
975,The Saffron Plate House,TRUE,8.477504,76.908544,Trivandrum,2.5,Japanese
976,Chutney & Chai Cafe,FALSE,13.124795,80.236497,Chennai,3.3,Chinese
977,The Kheer Kitchen Bistro,FALSE,8.509796,76.902827,Trivandrum,2.9,Japanese
978,Tandoor Terrace Cafe,TRUE,31.618674,74.914782,Amritsar,4.4,Japanese
979,Naan Stop House,FALSE,31.668335,74.882646,Amritsar,3.2,Chinese
980,The Barfi Bazaar Bistro,TRUE,18.563338,73.898116,Pune,3.7,Indian
981,Indian Delights Bistro,FALSE,21.144197,72.826825,Surat,3.2,Indian
982,Tikka Trails Kitchen,FALSE,19.034919,72.850131,Mumbai,2.9,Chinese
983,Chutney Central Cafe,TRUE,9.914068,76.247719,Kochi,3.2,Japanese
984,The Chutney Jar House,TRUE,9.959389,76.230939,Kochi,4,Chinese
985,Biryani Bliss Kitchen,TRUE,12.9293,77.584152,Bangalore,2.9,Indian
986,The Jalebi Junction Kitchen,FALSE,13.011436,77.547476,Bangalore,3.2,Chinese
987,The Sesame Street Kitchen Bistro,TRUE,21.121672,72.820666,Surat,4.9,Indian
988,Uttapam Union Grill,TRUE,12.877519,74.857959,Mangalore,3.3,Chinese
989,The Ginger Garden Bistro,FALSE,22.530472,88.335379,Kolkata,3.6,Japanese
990,Mysore Masala Bistro,FALSE,31.642394,74.832895,Amritsar,3.6,Japanese
991,The Naan Nest Bistro,FALSE,8.536486,76.967189,Trivandrum,2.8,Japanese
992,Chennai Chef Kitchen,FALSE,9.913977,76.240179,Kochi,3.6,Chinese
993,Lucknow Lounge House,FALSE,13.130618,80.235933,Chennai,3.6,Japanese
994,The Nutmeg Nook Grill,TRUE,8.533242,76.929379,Trivandrum,4.7,Indian
995,Spiced Roots Kitchen House,TRUE,13.076591,80.260146,Chennai,4.9,Chinese
996,Indian Zaika House,FALSE,12.273501,76.682817,Mysore,4.6,Japanese
997,Mumbai Street Food Cafe,FALSE,9.962362,76.230576,Kochi,4,Indian
998,Spiced Roots Kitchen Kitchen,TRUE,18.493826,73.888957,Pune,4.4,Chinese
999,Agra Asado Grill,FALSE,13.089418,80.265259,Chennai,3.5,Japanese
1000,Aromas of India House,TRUE,22.525703,88.330599,Kolkata,3.3,Indian
